order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
55892,8167,2025-04-25,44,10,125.28,1252.80,Completed,2025-05-05
55893,7472,2024-04-25,419,3,283.10,849.30,Completed,2024-04-28
55894,9692,2025-06-05,85,9,156.07,1404.63,Cancelled,
55895,2361,2025-05-23,82,5,17.27,86.35,Completed,2025-05-28
55896,4352,2023-12-26,185,3,319.22,957.66,Completed,2023-12-28
55897,357,2023-08-23,452,5,482.44,2412.20,Completed,2023-08-29
55898,8132,2024-03-18,54,3,146.20,438.60,Completed,2024-03-31
55899,7469,2024-09-20,413,9,236.07,2124.63,Completed,2024-09-20
55900,6583,2025-06-24,53,3,86.50,259.50,Cancelled,
55901,7376,2025-04-17,321,1,437.27,437.27,Completed,2025-04-22
55902,217,2024-09-28,64,10,231.33,2313.30,Completed,2024-10-05
55903,4299,2024-02-23,143,5,220.57,1102.85,Completed,2024-03-04
55904,9886,2025-06-11,242,7,458.05,3206.35,Completed,2025-06-11
55905,5187,2024-04-27,91,5,492.20,2461.00,Completed,2024-05-11
55906,5951,2024-12-24,263,4,154.31,617.24,Completed,2025-01-01
55907,4713,2024-04-05,3,4,297.29,1189.16,Completed,2024-04-16
55908,9775,2023-06-05,342,2,210.37,420.74,Completed,2023-06-10
55909,1578,2023-08-28,434,4,99.44,397.76,Completed,2023-09-02
55910,7426,2023-09-15,258,4,12.36,49.44,Completed,2023-09-18
55911,8015,2024-11-18,387,7,397.88,2785.16,Completed,2024-11-20
55912,4341,2025-07-23,189,4,485.24,1940.96,Completed,2025-08-06
55913,9823,2024-04-02,170,8,34.81,278.48,Completed,2024-04-14
55914,1273,2023-02-23,2,1,74.07,74.07,Completed,2023-03-03
55915,3337,2024-08-22,477,7,270.65,1894.55,Completed,2024-08-29
55916,3384,2023-03-03,486,2,190.36,380.72,Completed,2023-03-11
55917,4337,2023-12-15,424,1,358.23,358.23,Completed,2023-12-17
55918,9275,2023-10-13,174,7,352.98,2470.86,Pending,
55919,7426,2024-04-17,496,7,204.12,1428.84,Completed,2024-05-01
55920,7766,2023-03-02,166,8,78.85,630.80,Completed,2023-03-03
55921,7893,2023-10-06,265,5,41.38,206.90,Completed,2023-10-15
55922,4108,2023-05-15,416,4,441.76,1767.04,Pending,
55923,2516,2025-07-18,302,1,42.81,42.81,Completed,2025-07-27
55924,5926,2023-08-27,327,1,100.04,100.04,Pending,
55925,6714,2023-09-10,83,8,137.07,1096.56,Completed,2023-09-18
55926,6276,2025-05-08,416,5,441.76,2208.80,Completed,2025-05-19
55927,2500,2023-08-13,430,10,300.47,3004.70,Completed,2023-08-17
55928,8864,2023-02-12,120,1,429.08,429.08,Cancelled,
55929,8426,2023-05-07,205,7,26.61,186.27,Cancelled,
55930,4119,2023-07-25,363,9,260.11,2340.99,Pending,
55931,886,2023-01-13,17,5,411.79,2058.95,Completed,2023-01-16
55932,4082,2025-02-26,22,1,184.19,184.19,Completed,2025-03-04
55933,3255,2023-03-06,319,10,30.92,309.20,Cancelled,
55934,1515,2025-03-04,421,1,63.81,63.81,Completed,2025-03-07
55935,2605,2023-03-30,263,6,154.31,925.86,Completed,2023-04-12
55936,1943,2023-03-12,348,6,266.25,1597.50,Completed,2023-03-23
55937,7964,2024-03-12,490,4,489.35,1957.40,Completed,2024-03-13
55938,8563,2023-05-28,274,10,34.69,346.90,Pending,
55939,9358,2023-06-25,447,8,374.93,2999.44,Completed,2023-07-09
55940,5933,2025-05-22,52,2,206.17,412.34,Completed,2025-05-25
55941,7397,2025-01-19,394,5,95.07,475.35,Completed,2025-01-30
55942,6793,2025-06-12,196,4,251.70,1006.80,Completed,2025-06-23
55943,7425,2024-11-18,225,6,193.78,1162.68,Completed,2024-11-27
55944,3481,2023-07-05,371,6,303.30,1819.80,Completed,2023-07-18
55945,8652,2023-02-22,173,2,237.61,475.22,Completed,2023-03-06
55946,6087,2025-01-02,151,8,361.44,2891.52,Completed,2025-01-07
55947,8459,2025-05-19,118,8,206.76,1654.08,Completed,2025-06-02
55948,845,2023-07-14,232,7,395.36,2767.52,Completed,2023-07-19
55949,7496,2023-02-04,118,2,206.76,413.52,Completed,2023-02-13
55950,117,2024-03-31,161,9,140.78,1267.02,Pending,
55951,3175,2023-06-13,283,10,39.44,394.40,Completed,2023-06-27
55952,26,2023-12-08,89,3,292.39,877.17,Completed,2023-12-12
55953,4625,2024-05-19,17,8,411.79,3294.32,Completed,2024-05-30
55954,2100,2023-09-13,278,2,178.31,356.62,Completed,2023-09-13
55955,524,2023-05-14,371,3,303.30,909.90,Completed,2023-05-20
55956,1509,2024-05-07,165,3,248.41,745.23,Completed,2024-05-17
55957,7090,2023-12-28,182,6,295.63,1773.78,Completed,2024-01-06
55958,7669,2024-07-14,233,9,49.62,446.58,Cancelled,
55959,2590,2023-08-05,445,5,477.53,2387.65,Cancelled,
55960,705,2024-06-14,366,10,445.30,4453.00,Completed,2024-06-22
55961,9787,2023-05-31,8,1,135.94,135.94,Completed,2023-06-09
55962,2890,2023-08-12,333,7,146.04,1022.28,Pending,
55963,2698,2023-12-30,30,5,421.63,2108.15,Completed,2024-01-12
55964,3218,2025-02-15,500,1,209.71,209.71,Completed,2025-02-27
55965,6649,2025-07-23,184,5,327.50,1637.50,Pending,
55966,5039,2024-04-03,377,10,184.26,1842.60,Completed,2024-04-17
55967,,2023-06-24,30,2,421.63,843.26,Completed,2023-07-03
55968,9090,2024-08-09,419,9,283.10,2547.90,Completed,2024-08-20
55969,9916,2024-08-20,164,2,129.98,259.96,Completed,2024-08-28
55970,2637,2025-01-30,440,7,306.99,2148.93,Completed,2025-02-08
55971,6356,2024-09-27,435,10,346.80,3468.00,Completed,2024-10-09
55972,4078,2024-08-18,441,1,152.76,152.76,Completed,2024-08-25
55973,2145,2023-08-08,262,3,26.47,79.41,Pending,
55974,7231,2024-09-10,266,8,67.46,539.68,Completed,2024-09-10
55975,1920,2025-03-10,410,4,52.92,211.68,Completed,2025-03-14
55976,9120,2024-11-05,151,6,361.44,2168.64,Completed,2024-11-10
55977,6979,2024-02-03,432,10,316.37,3163.70,Completed,2024-02-03
55978,4234,2025-03-24,359,9,172.58,1553.22,Completed,2025-04-01
55979,2154,2024-12-02,265,2,41.38,82.76,Completed,2024-12-12
55980,4133,2025-07-17,440,8,306.99,2455.92,Completed,2025-07-24
55981,6132,2025-02-09,376,4,22.23,88.92,Completed,2025-02-11
55982,3824,2024-03-03,193,7,65.11,455.77,Completed,2024-03-03
55983,4425,2023-12-21,400,3,331.07,993.21,Completed,2023-12-25
55984,6744,2025-01-16,62,10,161.60,1616.00,Completed,2025-01-25
55985,2829,2024-09-29,366,3,445.30,1335.90,Pending,
55986,6494,2024-10-18,188,4,23.17,92.68,Completed,2024-10-20
55987,6600,2024-10-20,181,5,303.84,1519.20,Completed,2024-11-02
55988,5023,2023-06-17,5,5,212.66,1063.30,Completed,2023-06-22
55989,886,2023-09-05,127,1,72.17,72.17,Completed,2023-09-19
55990,7047,2023-02-12,487,8,44.72,357.76,Completed,2023-02-14
55991,3164,2023-01-26,131,7,326.82,2287.74,Completed,2023-02-07
55992,4316,2023-08-12,11,5,27.68,138.40,Pending,
55993,4044,2023-01-29,37,1,378.86,378.86,Completed,2023-02-06
55994,9967,2024-05-31,471,3,309.24,927.72,Completed,2024-06-10
55995,7103,2025-06-09,370,2,55.79,111.58,Completed,2025-06-18
55996,950,2023-05-29,224,3,103.61,310.83,Completed,2023-06-10
55997,9441,2024-09-07,26,2,341.74,683.48,Completed,2024-09-21
55998,5628,2025-05-10,56,1,369.19,369.19,Cancelled,
55999,7988,2025-03-02,477,9,270.65,2435.85,Completed,2025-03-09
56000,3057,2023-09-15,131,5,326.82,1634.10,Completed,2023-09-19
56001,8385,2025-05-02,296,5,232.58,1162.90,Completed,2025-05-08
56002,7553,2025-01-10,286,1,47.05,47.05,Completed,2025-01-10
56003,3372,2024-04-13,388,5,122.18,610.90,Completed,2024-04-20
56004,5703,2023-05-09,60,2,471.09,942.18,Completed,2023-05-16
56005,4081,2024-04-22,97,6,279.43,1676.58,Pending,
56006,8913,2025-05-08,311,5,42.98,214.90,Completed,2025-05-17
56007,3915,2025-05-11,322,10,458.79,4587.90,Completed,2025-05-20
56008,3070,2023-09-04,284,5,374.33,1871.65,Pending,
56009,9112,2024-05-14,9928,6,433.00,2598.00,Completed,2024-05-26
56010,1658,2023-09-01,361,6,359.44,2156.64,Completed,2023-09-06
56011,7619,2023-11-13,306,4,234.66,938.64,Completed,2023-11-17
56012,4572,2023-10-09,57,7,294.17,2059.19,Completed,2023-10-21
56013,6535,2023-04-27,378,1,341.14,341.14,Completed,2023-05-11
56014,6992,2023-12-30,117,10,194.60,1946.00,Completed,2024-01-03
56015,7118,2025-07-04,234,1,104.39,104.39,Completed,2025-07-10
56016,6755,2025-01-28,250,9,54.18,487.62,Completed,2025-02-04
56017,8784,2025-06-08,351,10,13.14,131.40,Completed,2025-06-20
56018,2467,2023-12-14,340,6,227.41,1364.46,Completed,2023-12-19
56019,1331,2024-12-23,405,1,152.23,152.23,Completed,2024-12-24
56020,1485,2023-02-20,97,8,279.43,2235.44,Completed,2023-02-25
56021,4892,2023-01-12,200,3,173.24,519.72,Completed,2023-01-13
56022,3379,2025-06-20,418,4,383.11,1532.44,Completed,2025-06-23
56023,7515,2024-10-27,223,8,321.27,2570.16,Completed,2024-11-01
56024,6742,2025-06-17,6,7,350.58,2454.06,Completed,2025-06-21
56025,9895,2023-10-27,170,10,34.81,348.10,Completed,2023-11-01
56026,2721,2024-06-07,479,5,449.95,2249.75,Pending,
56027,4205,2025-02-03,376,5,22.23,111.15,Cancelled,
56028,7214,2024-05-30,42,1,259.51,259.51,Completed,2024-06-11
56029,7730,2024-12-18,105,8,307.58,2460.64,Completed,2024-12-31
56030,71,2023-12-16,110,7,71.00,497.00,Pending,
56031,8381,2023-05-16,415,6,293.76,1762.56,Completed,2023-05-29
56032,3633,2023-07-26,60,2,471.09,942.18,Completed,2023-08-04
56033,5691,2024-11-25,393,1,341.65,341.65,Completed,2024-11-28
56034,9612,2024-07-07,140,10,268.71,2687.10,Pending,
56035,1123,2023-06-27,479,6,449.95,2699.70,Completed,2023-07-04
56036,2240,2023-02-10,354,4,38.50,154.00,Cancelled,
56037,1468,2023-04-22,349,7,65.31,457.17,Completed,2023-05-05
56038,7809,2023-07-08,120,3,429.08,1287.24,Cancelled,
56039,7411,2024-04-24,76,5,9.79,48.95,Completed,2024-04-30
56040,6927,2025-07-14,303,7,453.43,3174.01,Completed,2025-07-21
56041,8140,2024-01-28,252,9,50.38,453.42,Completed,2024-01-28
56042,1246,2023-11-10,366,6,445.30,2671.80,Completed,2023-11-18
56043,3848,2023-06-25,16,2,113.71,227.42,Cancelled,
56044,717,2024-05-16,137,2,201.34,402.68,Completed,2024-05-26
56045,2883,2023-06-23,269,8,361.82,2894.56,Cancelled,
56046,2663,2024-07-05,265,1,41.38,41.38,Completed,2024-07-15
56047,4794,2023-06-23,228,5,373.86,1869.30,Completed,2023-07-07
56048,7030,2023-12-04,87,4,178.82,715.28,Completed,2023-12-15
56049,9908,2024-05-09,452,8,482.44,3859.52,Completed,2024-05-09
56050,6047,2025-01-24,421,10,63.81,638.10,Completed,2025-02-02
56051,5531,2024-06-09,220,2,233.27,466.54,Completed,2024-06-12
56052,3931,2025-08-06,430,2,300.47,600.94,Completed,2025-08-19
56053,5684,2023-08-13,430,9,300.47,2704.23,Completed,2023-08-21
56054,7240,2025-03-31,29,8,486.08,3888.64,Completed,2025-04-11
56055,7881,2024-04-19,109,2,29.86,59.72,Completed,2024-04-19
56056,2190,2025-02-25,235,8,253.39,2027.12,Completed,2025-02-27
56057,7357,2025-05-24,362,9,26.68,240.12,Completed,2025-06-01
56058,4011,2024-05-07,333,3,146.04,438.12,Cancelled,
56059,7045,2025-04-18,286,1,47.05,47.05,Completed,2025-04-18
56060,5567,2025-01-15,43,3,70.49,211.47,Completed,2025-01-22
56061,6329,2024-08-20,395,6,416.54,2499.24,Completed,2024-09-01
56062,1536,2025-04-17,278,6,178.31,1069.86,Pending,
56063,7133,2023-08-26,408,6,69.73,418.38,Completed,2023-09-04
56064,1918,2023-12-23,64,10,231.33,2313.30,Completed,2024-01-05
56065,3329,2024-11-17,473,9,456.83,4111.47,Completed,2024-11-29
56066,6147,2023-05-17,165,2,248.41,496.82,Cancelled,
56067,5922,2024-01-04,408,6,69.73,418.38,Completed,2024-01-18
56068,8950,2025-07-02,237,10,236.82,2368.20,Completed,2025-07-10
56069,5554,2025-03-07,216,8,165.57,1324.56,Cancelled,
56070,2458,2025-03-03,467,9,154.46,1390.14,Completed,2025-03-09
56071,924,2023-06-02,327,9,100.04,900.36,Completed,2023-06-13
56072,3952,2025-05-06,92,3,131.09,393.27,Completed,2025-05-13
56073,9277,2023-07-15,123,3,113.61,340.83,Completed,2023-07-22
56074,4241,2024-11-29,288,4,305.50,1222.00,Pending,
56075,3942,2023-05-09,186,8,207.13,1657.04,Completed,2023-05-23
56076,9128,2024-12-24,478,2,62.54,125.08,Completed,2025-01-03
56077,7921,2024-07-06,304,7,121.95,853.65,Cancelled,
56078,9427,2024-10-15,91,9,492.20,4429.80,Completed,2024-10-21
56079,4259,2024-12-14,198,4,277.88,1111.52,Completed,2024-12-22
56080,5789,2025-01-31,35,5,68.55,342.75,Completed,2025-02-06
56081,1785,2025-01-25,398,6,66.96,401.76,Completed,2025-01-25
56082,3462,2024-05-21,174,3,352.98,1058.94,Completed,2024-05-21
56083,5752,2023-05-13,150,6,280.12,1680.72,Completed,2023-05-19
56084,3892,2025-08-10,433,10,411.72,4117.20,Completed,2025-08-19
56085,3086,2024-12-28,425,2,305.10,610.20,Completed,2025-01-02
56086,5108,2023-09-19,399,9,322.29,2900.61,Pending,
56087,8117,2024-05-25,313,7,227.62,1593.34,Completed,2024-05-30
56088,4822,2023-11-19,154,2,187.67,375.34,Completed,2023-11-21
56089,3033,2024-04-10,278,1,178.31,178.31,Completed,2024-04-17
56090,4900,2023-03-18,492,7,81.79,572.53,Completed,2023-03-28
56091,5041,2025-05-04,298,2,205.49,410.98,Completed,2025-05-10
56092,7138,2023-04-10,293,3,8.83,26.49,Completed,2023-04-17
56093,4383,2024-03-09,30,8,421.63,3373.04,Cancelled,
56094,9602,2023-02-25,220,9,233.27,2099.43,Pending,
56095,8495,2024-06-09,373,5,499.08,2495.40,Completed,2024-06-13
56096,7520,2025-04-11,129,6,377.24,2263.44,Completed,2025-04-24
56097,9347,2023-02-26,224,4,103.61,414.44,Completed,2023-03-09
56098,9783,2024-06-24,152,8,324.72,2597.76,Completed,2024-07-02
56099,302,2023-05-27,234,2,104.39,208.78,Cancelled,
56100,6982,2023-11-13,362,5,26.68,133.40,Completed,2023-11-20
56101,7480,2024-02-15,456,9,211.85,1906.65,Pending,
56102,9500,2025-05-25,370,4,55.79,223.16,Pending,
56103,6514,2024-01-04,85,6,156.07,936.42,Completed,2024-01-11
56104,353,2023-11-26,35,4,68.55,274.20,Completed,2023-12-08
56105,3619,2024-10-10,88,9,469.92,4229.28,Completed,2024-10-12
56106,7709,2023-07-19,249,3,346.69,1040.07,Completed,2023-07-21
56107,6227,2024-10-08,124,4,336.09,1344.36,Pending,
56108,5135,2025-03-03,141,3,11.26,33.78,Completed,2025-03-06
56109,5235,2024-03-11,418,8,383.11,3064.88,Completed,2024-03-13
56110,4666,2023-08-27,372,1,226.33,226.33,Completed,2023-09-03
56111,2403,2023-09-09,57,6,294.17,1765.02,Completed,2023-09-10
56112,9621,2023-08-09,212,10,193.10,1931.00,Completed,2023-08-20
56113,354,2023-12-18,309,10,399.18,3991.80,Pending,
56114,2998,2024-07-05,45,5,52.98,264.90,Completed,2024-07-09
56115,778,2024-01-29,402,6,136.00,816.00,Pending,
56116,1598,2024-11-13,438,9,191.53,1723.77,Completed,2024-11-17
56117,5347,2024-04-28,12,1,433.91,433.91,Completed,2024-05-12
56118,8695,2023-12-17,108,1,113.33,113.33,Completed,2023-12-29
56119,679,2024-03-19,430,10,300.47,3004.70,Completed,2024-03-21
56120,3274,2024-10-23,156,4,119.12,476.48,Completed,2024-10-30
56121,9456,2025-03-19,411,8,127.89,1023.12,Completed,2025-03-22
56122,5255,2024-05-08,93,1,344.99,344.99,Completed,2024-05-18
56123,9932,2025-06-08,439,6,275.41,1652.46,Completed,2025-06-12
56124,4050,2024-10-14,34,7,367.29,2571.03,Completed,2024-10-16
56125,8713,2024-06-20,114,5,384.08,1920.40,Completed,2024-07-03
56126,3814,2025-08-14,293,5,8.83,44.15,Completed,2025-08-15
56127,5976,2023-01-02,115,7,222.74,1559.18,Completed,2023-01-03
56128,7758,2024-05-27,273,9,218.78,1969.02,Completed,2024-06-07
56129,8129,2024-02-01,177,8,40.35,322.80,Completed,2024-02-15
56130,3011,2023-06-25,445,9,477.53,4297.77,Completed,2023-07-01
56131,5684,2024-04-16,379,5,289.09,1445.45,Completed,2024-04-28
56132,6401,2024-11-23,289,5,175.86,879.30,Completed,2024-12-05
56133,1042,2024-06-19,188,9,23.17,208.53,Completed,2024-07-01
56134,8105,2024-11-07,346,10,380.63,3806.30,Completed,2024-11-20
56135,873,2023-11-06,53,1,86.50,86.50,Completed,2023-11-09
56136,562,2025-05-03,232,5,395.36,1976.80,Completed,2025-05-11
56137,368,2024-07-20,159,3,145.08,435.24,Completed,2024-08-03
56138,199,2024-08-25,67,7,440.24,3081.68,Pending,
56139,2509,2023-06-04,448,10,466.85,4668.50,Completed,2023-06-10
56140,7900,2023-05-07,134,10,235.19,2351.90,Completed,2023-05-08
56141,8262,2025-06-29,319,4,30.92,123.68,Completed,2025-07-06
56142,2647,2023-09-02,31,3,382.44,1147.32,Pending,
56143,9248,2024-08-20,16,2,113.71,227.42,Completed,2024-08-23
56144,8592,2023-12-28,456,3,211.85,635.55,Completed,2024-01-06
56145,8693,2024-12-22,156,3,119.12,357.36,Completed,2025-01-01
56146,4983,2024-03-11,59,6,299.54,1797.24,Completed,2024-03-11
56147,4153,2023-03-10,477,3,270.65,811.95,Completed,2023-03-17
56148,259,2024-06-20,192,8,137.19,1097.52,Cancelled,
56149,1339,2025-08-13,240,8,294.36,2354.88,Completed,2025-08-21
56150,2575,2023-05-02,296,9,232.58,2093.22,Cancelled,
56151,4340,2025-02-18,167,4,63.63,254.52,Completed,2025-02-23
56152,8953,2024-11-29,478,6,62.54,375.24,Completed,2024-12-02
56153,6736,2023-07-22,293,5,8.83,44.15,Pending,
56154,5722,2025-08-03,390,3,442.70,1328.10,Cancelled,
56155,1127,2024-02-07,296,7,232.58,1628.06,Completed,2024-02-19
56156,3651,2025-02-07,423,10,257.02,2570.20,Pending,
56157,8586,2025-06-28,114,4,384.08,1536.32,Completed,2025-07-06
56158,5222,2023-08-15,130,7,14.59,102.13,Completed,2023-08-24
56159,7134,2023-04-15,430,9,300.47,2704.23,Completed,2023-04-29
56160,2119,2024-10-15,37,4,378.86,1515.44,Pending,
56161,7957,2024-06-24,2,6,74.07,444.42,Completed,2024-06-24
56162,5201,2023-12-26,111,8,162.06,1296.48,Completed,2023-12-31
56163,6359,2024-12-30,39,3,64.90,194.70,Completed,2025-01-07
56164,3296,2024-07-25,123,6,113.61,681.66,Completed,2024-07-28
56165,4860,2025-05-31,356,1,490.61,490.61,Cancelled,
56166,1848,2025-01-14,144,3,309.88,929.64,Completed,2025-01-24
56167,716,2023-10-16,100,2,235.17,470.34,Cancelled,
56168,4944,2024-01-26,435,7,346.80,2427.60,Cancelled,
56169,4843,2023-03-18,204,1,490.48,490.48,Completed,2023-03-21
56170,8817,2024-10-16,14,4,306.52,1226.08,Completed,2024-10-21
56171,8359,2023-05-16,391,9,265.22,2386.98,Cancelled,
56172,3216,2023-01-30,4,10,255.15,2551.50,Completed,2023-02-11
56173,6201,2023-11-15,324,5,191.46,957.30,Completed,2023-11-25
56174,4447,2023-09-01,286,5,47.05,235.25,Completed,2023-09-15
56175,8555,2024-09-09,229,4,305.50,1222.00,Pending,
56176,4898,2025-02-21,486,1,190.36,190.36,Completed,2025-03-05
56177,5219,2024-04-08,144,8,309.88,2479.04,Cancelled,
56178,8405,2024-10-12,53,5,86.50,432.50,Completed,2024-10-26
56179,5211,2023-08-01,169,6,430.78,2584.68,Cancelled,
56180,6693,2024-08-24,251,5,34.97,174.85,Completed,2024-09-03
56181,7101,2023-02-22,156,3,119.12,357.36,Pending,
56182,7927,2024-11-09,415,3,293.76,881.28,Pending,
56183,6075,2023-05-08,120,5,429.08,2145.40,Completed,2023-05-16
56184,3700,2024-10-28,122,4,375.02,1500.08,Completed,2024-11-07
56185,9088,2023-01-13,304,5,121.95,609.75,Cancelled,
56186,6295,2023-11-06,384,6,449.85,2699.10,Completed,2023-11-19
56187,3193,2024-09-08,195,6,496.17,2977.02,Cancelled,
56188,8820,2025-05-22,443,1,467.18,467.18,Completed,2025-06-03
56189,2299,2023-02-12,454,10,146.28,1462.80,Completed,2023-02-21
56190,1744,2024-03-09,280,6,339.11,2034.66,Completed,2024-03-11
56191,1798,2024-09-06,417,2,9.05,18.10,Pending,
56192,3386,2023-12-31,458,8,9.59,76.72,Completed,2024-01-09
56193,9352,2023-12-22,461,7,85.43,598.01,Pending,
56194,1194,2024-09-18,50,3,404.97,1214.91,Completed,2024-09-21
56195,8468,2024-07-04,416,7,441.76,3092.32,Completed,2024-07-18
56196,7872,2024-09-25,398,1,66.96,66.96,Completed,2024-10-02
56197,5808,2024-02-03,208,10,435.50,4355.00,Pending,
56198,5910,2024-10-20,328,6,422.99,2537.94,Cancelled,
56199,315,2024-01-17,481,4,338.02,1352.08,Completed,2024-01-21
56200,7182,2023-09-27,438,4,191.53,766.12,Completed,2023-09-29
56201,8463,2024-01-29,367,3,486.99,1460.97,Completed,2024-02-03
56202,41,2024-12-05,420,6,254.61,1527.66,Completed,2024-12-18
56203,8533,2023-05-07,31,5,382.44,1912.20,Cancelled,
56204,4794,2025-05-10,426,7,85.44,598.08,Completed,2025-05-12
56205,2445,2024-10-10,426,6,85.44,512.64,Completed,2024-10-16
56206,726,2024-01-01,325,2,51.26,102.52,Completed,2024-01-07
56207,687,2023-05-13,394,4,95.07,380.28,Completed,2023-05-21
56208,8206,2025-04-01,331,3,405.48,1216.44,Pending,
56209,1787,2023-01-16,2,1,74.07,74.07,Completed,2023-01-18
56210,2831,2023-09-14,356,4,490.61,1962.44,Completed,2023-09-21
56211,8856,2023-11-29,175,5,394.97,1974.85,Completed,2023-12-13
56212,7412,2025-04-25,304,1,121.95,121.95,Completed,2025-05-05
56213,8912,2024-08-31,251,8,34.97,279.76,Cancelled,
56214,7926,2025-07-20,317,5,495.54,2477.70,Pending,
56215,5687,2023-01-13,249,10,346.69,3466.90,Completed,2023-01-13
56216,2617,2024-04-30,174,8,352.98,2823.84,Completed,2024-05-06
56217,4665,2024-01-15,21,8,135.06,1080.48,Completed,2024-01-20
56218,6562,2024-03-17,21,9,135.06,1215.54,Completed,2024-03-21
56219,3818,2025-08-15,21,4,135.06,540.24,Completed,2025-08-25
56220,4259,2025-01-21,498,1,162.86,162.86,Completed,2025-02-04
56221,1980,2025-05-31,462,3,11.97,35.91,Completed,2025-06-14
56222,196,2024-03-02,459,3,229.90,689.70,Completed,2024-03-08
56223,2664,2023-04-03,164,7,129.98,909.86,Cancelled,
56224,662,2024-10-22,136,8,58.51,468.08,Completed,2024-10-22
56225,2427,2023-01-30,64,9,231.33,2081.97,Completed,2023-02-04
56226,9002,2024-09-22,238,6,483.80,2902.80,Completed,2024-09-23
56227,1948,2025-04-13,296,8,232.58,1860.64,Completed,2025-04-13
56228,4704,2023-03-06,232,8,395.36,3162.88,Pending,
56229,8117,2023-07-01,196,6,251.70,1510.20,Completed,2023-07-13
56230,8625,2024-04-25,27,10,385.46,3854.60,Completed,2024-05-09
56231,8893,2024-12-30,89,2,292.39,584.78,Completed,2025-01-04
56232,3636,2024-07-26,139,8,403.74,3229.92,Completed,2024-08-05
56233,4205,2025-05-16,59,2,299.54,599.08,Completed,2025-05-16
56234,63,2023-10-13,327,9,100.04,900.36,Completed,2023-10-15
56235,6945,2023-05-18,108,8,113.33,906.64,Pending,
56236,1070,2025-01-24,387,7,397.88,2785.16,Completed,2025-01-25
56237,6056,2024-11-14,100,2,235.17,470.34,Completed,2024-11-17
56238,9819,2025-05-01,175,7,394.97,2764.79,Completed,2025-05-04
56239,7497,2025-06-23,84,6,430.00,2580.00,Completed,2025-06-29
56240,4677,2024-10-01,474,6,382.12,2292.72,Completed,2024-10-07
56241,1738,2025-05-09,57,6,294.17,1765.02,Pending,
56242,975,2024-05-10,58,3,33.16,99.48,Completed,2024-05-15
56243,5802,2023-02-09,132,5,475.06,2375.30,Completed,2023-02-15
56244,9354,2023-05-19,116,8,163.26,1306.08,Completed,2023-05-21
56245,4827,2025-03-21,442,7,346.67,2426.69,Completed,2025-03-25
56246,7103,2023-12-20,246,9,336.89,3032.01,Completed,2024-01-02
56247,6379,2024-03-26,194,5,158.82,794.10,Completed,2024-04-06
56248,9904,2025-01-18,264,10,424.41,4244.10,Pending,
56249,6281,2023-04-20,482,4,409.14,1636.56,Completed,2023-04-24
56250,4144,2024-03-16,471,1,309.24,309.24,Completed,2024-03-30
56251,5582,2023-01-07,387,3,397.88,1193.64,Cancelled,
56252,5014,2024-01-28,238,10,483.80,4838.00,Completed,2024-01-30
56253,3461,2024-06-08,53,10,86.50,865.00,Pending,
56254,7549,2024-10-01,377,10,184.26,1842.60,Completed,2024-10-03
56255,2761,2025-04-30,495,3,337.65,1012.95,Completed,2025-05-04
56256,306,2023-12-07,349,10,65.31,653.10,Completed,2023-12-21
56257,1912,2025-03-19,500,4,209.71,838.84,Completed,2025-03-28
56258,7498,2024-04-03,27,9,385.46,3469.14,Completed,2024-04-13
56259,2753,2025-07-18,478,3,62.54,187.62,Completed,2025-08-01
56260,450,2023-08-09,56,1,369.19,369.19,Completed,2023-08-11
56261,7073,2024-02-09,90,1,220.11,220.11,Completed,2024-02-21
56262,3110,2024-12-09,202,9,433.30,3899.70,Completed,2024-12-11
56263,2639,2025-03-18,226,9,15.86,142.74,Pending,
56264,1489,2024-03-19,10,10,443.30,4433.00,Completed,2024-04-01
56265,1870,2023-09-12,488,7,328.50,2299.50,Cancelled,
56266,9789,2023-10-19,490,7,489.35,3425.45,Cancelled,
56267,7284,2024-12-08,70,1,469.77,469.77,Completed,2024-12-12
56268,658,2025-01-11,174,7,352.98,2470.86,Cancelled,
56269,4037,2025-03-24,122,8,375.02,3000.16,Completed,2025-04-03
56270,1560,2023-05-25,224,10,103.61,1036.10,Pending,
56271,6092,2024-08-25,83,1,137.07,137.07,Completed,2024-09-07
56272,6904,2023-12-23,357,5,175.68,878.40,Cancelled,
56273,2655,2024-08-23,484,9,493.14,4438.26,Completed,2024-09-01
56274,1788,2024-04-26,386,5,446.21,2231.05,Completed,2024-05-02
56275,4881,2025-05-18,101,4,397.90,1591.60,Cancelled,
56276,2445,2024-03-20,190,5,233.68,1168.40,Completed,2024-03-29
56277,163,2025-02-24,310,7,158.65,1110.55,Pending,
56278,5810,2023-04-25,84,5,430.00,2150.00,Completed,2023-04-29
56279,2149,2024-06-21,378,7,341.14,2387.98,Completed,2024-06-21
56280,5737,2023-04-16,221,7,449.96,3149.72,Completed,2023-04-28
56281,6176,2023-06-17,174,1,352.98,352.98,Completed,2023-06-24
56282,9081,2025-04-27,228,1,373.86,373.86,Completed,2025-05-05
56283,6069,2023-03-15,156,7,119.12,833.84,Completed,2023-03-25
56284,6959,2023-02-10,24,10,397.08,3970.80,Cancelled,
56285,5943,2023-09-07,82,3,17.27,51.81,Completed,2023-09-15
56286,6872,2025-04-04,321,1,437.27,437.27,Completed,2025-04-13
